지수명,종가,대비,등락률,PER,PBR,배당수익률,거래일자
코스닥 150 필수소비재,681.77,4.33,0.63,28.6,1.63,0.56,2018-12-18
코스닥 150 자유소비재,1278.25,9.16,0.71,42.64,1.84,0.71,2018-12-18
일반서비스,3014.3,6.67,0.22,208.54,3.7,0.49,2018-12-18
제조,2193.43,7.31,0.33,47.52,1.67,0.68,2018-12-18
건설,75.2,0.37,0.49,7.12,0.74,1.75,2018-12-18
유통,460.28,9.13,2.02,71.06,2.26,0.35,2018-12-18
운송·창고,3598.63,8.37,0.23,7.66,0.44,1.11,2018-12-18
금융,622.62,0.93,0.15,21.34,0.77,0.99,2018-12-18
오락·문화,595.7,6.6,1.1,,2.71,0.15,2018-12-18
음식료·담배,9577.3,20.63,0.22,23.52,1.57,0.73,2018-12-18
섬유·의류,124.55,0.84,0.67,36.58,1.49,0.39,2018-12-18
코스닥,672.08,12.41,1.88,41.81,1.72,0.65,2018-12-19
코스닥 150,1154.45,31.38,2.79,40.55,2.99,0.45,2018-12-19
코스닥 150 정보기술,490.33,6.8,1.41,17.04,2.19,0.95,2018-12-19
코스닥 150 헬스케어,3961.63,135.07,3.53,245.98,6.16,0.11,2018-12-19
코스닥 150 커뮤니케이션서비스,2353.92,92.18,4.08,26.2,2.91,0.36,2018-12-19
코스닥 150 소재,1205.84,12.25,1.03,20.13,2.23,0.98,2018-12-19
코스닥 150 산업재,212.41,1.79,0.85,26.32,1.29,0.82,2018-12-19
코스닥 150 필수소비재,680.5,1.27,0.19,28.55,1.63,0.56,2018-12-19
코스닥 150 자유소비재,1320.04,41.79,3.27,44.04,1.9,0.69,2018-12-19
일반서비스,3071.85,57.55,1.91,212.53,3.77,0.48,2018-12-19
제조,2232.36,38.93,1.77,48.39,1.7,0.67,2018-12-19
건설,75.95,0.75,1.0,7.2,0.74,1.74,2018-12-19
유통,483.12,22.84,4.96,74.61,2.38,0.33,2018-12-19
운송·창고,3604.48,5.85,0.16,7.67,0.44,1.11,2018-12-19
금융,625.17,2.55,0.41,21.43,0.77,0.99,2018-12-19
오락·문화,613.34,17.64,2.96,,2.79,0.14,2018-12-19
음식료·담배,9615.69,38.39,0.4,23.61,1.57,0.72,2018-12-19
섬유·의류,125.59,1.04,0.84,36.88,1.5,0.38,2018-12-19
코스닥,668.13,3.95,0.59,42.28,1.72,0.65,2018-12-20
코스닥 150,1149.36,5.09,0.44,40.37,2.98,0.45,2018-12-20
코스닥 150 정보기술,484.1,6.23,1.27,16.82,2.17,0.96,2018-12-20
코스닥 150 헬스케어,3966.01,4.38,0.11,246.26,6.17,0.11,2018-12-20
코스닥 150 커뮤니케이션서비스,2345.48,8.44,0.36,26.1,2.9,0.36,2018-12-20
코스닥 150 소재,1191.25,14.59,1.21,19.88,2.21,0.99,2018-12-20
코스닥 150 산업재,210.8,1.61,0.76,26.12,1.28,0.83,2018-12-20
코스닥 150 필수소비재,677.52,2.98,0.44,28.42,1.62,0.56,2018-12-20
코스닥 150 자유소비재,1304.44,15.6,1.18,43.52,1.88,0.7,2018-12-20
일반서비스,3055.69,16.16,0.53,211.41,3.75,0.49,2018-12-20
제조,2218.32,14.04,0.63,50.52,1.7,0.67,2018-12-20
건설,75.88,0.07,0.09,7.19,0.74,1.74,2018-12-20
유통,489.22,6.1,1.26,75.55,2.41,0.33,2018-12-20
운송·창고,3582.49,21.99,0.61,7.62,0.44,1.12,2018-12-20
금융,623.57,1.6,0.26,21.37,0.77,0.99,2018-12-20
오락·문화,603.85,9.49,1.55,,2.74,0.14,2018-12-20
음식료·담배,9611.87,3.82,0.04,23.6,1.57,0.73,2018-12-20
섬유·의류,123.27,2.32,1.85,36.2,1.47,0.39,2018-12-20
코스닥,673.64,5.51,0.82,42.66,1.73,0.65,2018-12-21
코스닥 150,1162.0,12.64,1.1,40.82,3.01,0.44,2018-12-21
코스닥 150 정보기술,487.07,2.97,0.61,16.95,2.18,0.95,2018-12-21
코스닥 150 헬스케어,4005.65,39.64,1.0,248.72,6.23,0.11,2018-12-21
코스닥 150 커뮤니케이션서비스,2435.99,90.51,3.86,27.11,3.02,0.35,2018-12-21
코스닥 150 소재,1215.04,23.79,2.0,20.28,2.25,0.97,2018-12-21
코스닥 150 산업재,210.99,0.19,0.09,26.14,1.28,0.83,2018-12-21
코스닥 150 필수소비재,671.03,6.49,0.96,28.15,1.6,0.57,2018-12-21
코스닥 150 자유소비재,1311.96,7.52,0.58,43.77,1.89,0.69,2018-12-21
일반서비스,3082.63,26.94,0.88,213.27,3.78,0.48,2018-12-21
제조,2242.43,24.11,1.09,51.1,1.72,0.66,2018-12-21
건설,75.63,0.25,0.33,7.17,0.74,1.74,2018-12-21
유통,487.77,1.45,0.3,75.36,2.4,0.33,2018-12-21
운송·창고,3579.91,2.58,0.07,7.62,0.44,1.12,2018-12-21
금융,624.08,0.51,0.08,21.39,0.77,0.99,2018-12-21
오락·문화,617.68,13.83,2.29,,2.82,0.14,2018-12-21
음식료·담배,9526.31,85.56,0.89,23.39,1.56,0.73,2018-12-21
섬유·의류,123.37,0.1,0.08,36.25,1.48,0.39,2018-12-21
코스닥,669.79,3.85,0.57,42.35,1.72,0.65,2018-12-24
코스닥 150,1156.8,5.2,0.45,40.65,3.0,0.44,2018-12-24
코스닥 150 정보기술,493.11,6.04,1.24,17.16,2.21,0.94,2018-12-24
코스닥 150 헬스케어,3963.0,42.65,1.06,246.1,6.16,0.11,2018-12-24
코스닥 150 커뮤니케이션서비스,2456.72,20.73,0.85,27.34,3.04,0.34,2018-12-24
코스닥 150 소재,1213.45,1.59,0.13,20.25,2.25,0.97,2018-12-24
코스닥 150 산업재,213.01,2.02,0.96,26.39,1.29,0.82,2018-12-24
코스닥 150 필수소비재,671.26,0.23,0.03,28.16,1.6,0.57,2018-12-24
코스닥 150 자유소비재,1285.89,26.07,1.99,42.91,1.85,0.71,2018-12-24
일반서비스,3050.73,31.9,1.03,211.06,3.74,0.49,2018-12-24
제조,2227.39,15.04,0.67,50.77,1.71,0.67,2018-12-24
건설,75.82,0.19,0.25,7.2,0.74,1.74,2018-12-24
유통,482.13,5.64,1.16,74.49,2.37,0.33,2018-12-24
운송·창고,3546.46,33.45,0.93,7.55,0.43,1.13,2018-12-24
금융,624.84,0.76,0.12,21.42,0.77,0.99,2018-12-24
오락·문화,609.06,8.62,1.4,,2.78,0.14,2018-12-24
음식료·담배,9439.98,86.33,0.91,23.18,1.54,0.74,2018-12-24
섬유·의류,121.98,1.39,1.13,35.82,1.46,0.4,2018-12-24
코스닥,665.74,4.05,0.6,42.28,1.72,0.65,2018-12-26
코스닥 150,1166.62,9.82,0.85,40.99,3.03,0.44,2018-12-26
코스닥 150 정보기술,485.95,7.16,1.45,16.91,2.18,0.96,2018-12-26
코스닥 150 헬스케어,4038.1,75.1,1.9,250.76,6.28,0.11,2018-12-26
코스닥 150 커뮤니케이션서비스,2463.55,6.83,0.28,27.42,3.05,0.34,2018-12-26
코스닥 150 소재,1220.86,7.41,0.61,20.38,2.26,0.97,2018-12-26
코스닥 150 산업재,212.72,0.29,0.14,26.36,1.29,0.82,2018-12-26
코스닥 150 필수소비재,667.06,4.2,0.63,27.98,1.59,0.57,2018-12-26
코스닥 150 자유소비재,1300.4,14.51,1.13,43.39,1.87,0.7,2018-12-26
일반서비스,3077.51,26.78,0.88,212.92,3.78,0.48,2018-12-26
제조,2209.28,18.11,0.81,50.98,1.71,0.67,2018-12-26
건설,74.07,1.75,2.31,7.03,0.73,1.78,2018-12-26
유통,493.07,10.94,2.27,76.21,2.43,0.33,2018-12-26
운송·창고,3487.69,58.77,1.66,7.42,0.43,1.15,2018-12-26
금융,613.06,11.78,1.89,21.0,0.76,1.01,2018-12-26
오락·문화,608.69,0.37,0.06,,2.78,0.14,2018-12-26
음식료·담배,9368.63,71.35,0.76,23.01,1.53,0.74,2018-12-26
섬유·의류,119.4,2.58,2.12,35.1,1.43,0.4,2018-12-26
코스닥,667.88,2.14,0.32,42.44,1.72,0.65,2018-12-27
코스닥 150,1160.96,5.66,0.49,40.79,3.01,0.44,2018-12-27
코스닥 150 정보기술,490.89,4.94,1.02,17.09,2.2,0.95,2018-12-27
코스닥 150 헬스케어,3989.32,48.78,1.21,247.74,6.2,0.11,2018-12-27
코스닥 150 커뮤니케이션서비스,2428.45,35.1,1.42,27.03,3.01,0.35,2018-12-27
코스닥 150 소재,1235.32,14.46,1.18,20.62,2.29,0.96,2018-12-27
코스닥 150 산업재,212.21,0.51,0.24,26.29,1.29,0.82,2018-12-27
코스닥 150 필수소비재,680.63,13.57,2.03,28.55,1.63,0.56,2018-12-27
코스닥 150 자유소비재,1290.78,9.62,0.74,43.07,1.86,0.7,2018-12-27
일반서비스,3106.83,29.32,0.95,215.0,3.81,0.48,2018-12-27
제조,2229.02,19.74,0.89,51.47,1.73,0.66,2018-12-27
건설,74.09,0.02,0.03,7.03,0.73,1.78,2018-12-27
유통,471.67,21.4,4.34,72.86,2.32,0.34,2018-12-27
운송·창고,3511.23,23.54,0.67,7.47,0.43,1.14,2018-12-27
금융,613.43,0.37,0.06,21.01,0.76,1.01,2018-12-27
오락·문화,605.21,3.48,0.57,,2.77,0.14,2018-12-27
음식료·담배,9545.38,176.75,1.89,23.92,1.6,0.71,2018-12-27
섬유·의류,124.04,4.64,3.89,36.5,1.49,0.39,2018-12-27
코스닥,675.65,7.77,1.16,42.94,1.74,0.64,2018-12-28
코스닥 150,1166.25,5.29,0.46,40.98,3.02,0.44,2018-12-28
코스닥 150 정보기술,496.64,5.75,1.17,17.29,2.23,0.93,2018-12-28
코스닥 150 헬스케어,4013.48,24.16,0.61,249.24,6.24,0.11,2018-12-28
코스닥 150 커뮤니케이션서비스,2442.92,14.47,0.6,27.19,3.02,0.35,2018-12-28
코스닥 150 소재,1232.0,3.32,0.27,20.56,2.28,0.96,2018-12-28
코스닥 150 산업재,213.01,0.8,0.38,26.39,1.29,0.82,2018-12-28
코스닥 150 필수소비재,686.23,5.6,0.82,28.79,1.64,0.56,2018-12-28
코스닥 150 자유소비재,1275.51,15.27,1.18,42.56,1.84,0.71,2018-12-28
일반서비스,3157.75,50.92,1.64,218.56,3.88,0.47,2018-12-28
제조,2257.37,28.35,1.27,52.12,1.75,0.65,2018-12-28
건설,74.27,0.18,0.24,7.05,0.73,1.77,2018-12-28
유통,470.27,1.4,0.3,72.62,2.31,0.34,2018-12-28
운송·창고,3597.79,86.56,2.47,7.65,0.44,1.11,2018-12-28
금융,612.71,0.72,0.12,20.99,0.75,1.01,2018-12-28
오락·문화,597.23,7.98,1.32,,2.74,0.14,2018-12-28
음식료·담배,9640.01,94.63,0.99,24.16,1.62,0.7,2018-12-28
섬유·의류,126.15,2.11,1.7,37.16,1.51,0.38,2018-12-28
코스닥,669.37,6.28,0.93,42.52,1.73,0.65,2019-01-02
코스닥 150,1144.41,21.84,1.87,40.21,2.97,0.45,2019-01-02
코스닥 150 정보기술,488.31,8.33,1.68,17.0,2.19,0.95,2019-01-02
코스닥 150 헬스케어,3952.79,60.69,1.51,245.47,6.15,0.11,2019-01-02
코스닥 150 커뮤니케이션서비스,2400.36,42.56,1.74,26.72,2.97,0.35,2019-01-02
코스닥 150 소재,1199.17,32.83,2.66,20.02,2.22,0.99,2019-01-02
코스닥 150 산업재,206.78,6.23,2.92,25.62,1.25,0.84,2019-01-02
코스닥 150 필수소비재,664.99,21.24,3.1,27.9,1.59,0.57,2019-01-02
코스닥 150 자유소비재,1252.5,23.01,1.8,41.8,1.8,0.73,2019-01-02
일반서비스,3135.3,22.45,0.71,217.0,3.85,0.47,2019-01-02
제조,2237.2,20.17,0.89,51.63,1.73,0.66,2019-01-02
건설,73.05,1.22,1.64,6.94,0.72,1.8,2019-01-02
유통,458.72,11.55,2.46,70.81,2.26,0.35,2019-01-02
운송·창고,3573.49,24.3,0.68,7.6,0.44,1.12,2019-01-02
금융,609.53,3.18,0.52,20.88,0.75,1.02,2019-01-02
오락·문화,592.7,4.53,0.76,,2.71,0.15,2019-01-02
음식료·담배,9541.88,98.13,1.02,23.92,1.6,0.71,2019-01-02
섬유·의류,126.21,0.06,0.05,37.02,1.51,0.38,2019-01-02
코스닥,657.02,12.35,1.85,41.73,1.69,0.66,2019-01-03
코스닥 150,1114.62,29.79,2.6,39.16,2.89,0.46,2019-01-03
코스닥 150 정보기술,472.15,16.16,3.31,16.43,2.12,0.98,2019-01-03
코스닥 150 헬스케어,3838.19,114.6,2.9,238.35,5.97,0.11,2019-01-03
코스닥 150 커뮤니케이션서비스,2372.62,27.74,1.16,26.41,2.94,0.36,2019-01-03
코스닥 150 소재,1154.63,44.54,3.71,19.27,2.14,1.02,2019-01-03
코스닥 150 산업재,205.43,1.35,0.65,25.45,1.25,0.85,2019-01-03
코스닥 150 필수소비재,651.66,13.33,2.0,27.34,1.56,0.58,2019-01-03
코스닥 150 자유소비재,1232.13,20.37,1.63,41.12,1.77,0.74,2019-01-03
일반서비스,3040.61,94.69,3.02,210.44,3.73,0.49,2019-01-03
제조,2189.83,47.37,2.12,50.53,1.69,0.67,2019-01-03
건설,72.84,0.21,0.29,6.92,0.71,1.81,2019-01-03
유통,452.26,6.46,1.41,69.81,2.22,0.36,2019-01-03
운송·창고,3551.56,21.93,0.61,7.56,0.43,1.13,2019-01-03
금융,606.13,3.4,0.56,20.76,0.75,1.02,2019-01-03
오락·문화,592.59,0.11,0.02,,2.71,0.15,2019-01-03
음식료·담배,9479.34,62.54,0.66,23.76,1.59,0.71,2019-01-03
섬유·의류,126.88,0.67,0.53,37.31,1.52,0.38,2019-01-03
코스닥,664.49,7.47,1.14,42.21,1.71,0.65,2019-01-04
코스닥 150,1131.9,17.28,1.55,39.77,2.94,0.45,2019-01-04
코스닥 150 정보기술,464.51,7.64,1.62,16.17,2.08,1.0,2019-01-04
코스닥 150 헬스케어,3947.35,109.16,2.84,245.13,6.14,0.11,2019-01-04
코스닥 150 커뮤니케이션서비스,2437.71,65.09,2.74,27.13,3.02,0.35,2019-01-04
코스닥 150 소재,1152.81,1.82,0.16,19.24,2.14,1.03,2019-01-04
코스닥 150 산업재,206.12,0.69,0.34,25.54,1.25,0.85,2019-01-04
코스닥 150 필수소비재,653.12,1.46,0.22,27.4,1.56,0.58,2019-01-04
코스닥 150 자유소비재,1259.31,27.18,2.21,42.02,1.81,0.72,2019-01-04
일반서비스,3090.38,49.77,1.64,213.89,3.79,0.48,2019-01-04
제조,2215.64,25.81,1.18,51.12,1.71,0.66,2019-01-04
건설,73.1,0.26,0.36,6.95,0.72,1.8,2019-01-04
유통,463.87,11.61,2.57,71.6,2.28,0.35,2019-01-04
운송·창고,3570.73,19.17,0.54,7.6,0.44,1.12,2019-01-04
금융,613.57,7.44,1.23,21.02,0.76,1.01,2019-01-04
오락·문화,612.62,20.03,3.38,,2.81,0.14,2019-01-04
음식료·담배,9504.54,25.2,0.27,23.82,1.59,0.71,2019-01-04
섬유·의류,126.92,0.04,0.03,37.31,1.52,0.38,2019-01-04
코스닥,672.84,8.35,1.26,42.75,1.74,0.65,2019-01-07
코스닥 150,1141.01,9.11,0.8,40.09,2.96,0.45,2019-01-07
코스닥 150 정보기술,471.07,6.56,1.41,16.4,2.11,0.99,2019-01-07
코스닥 150 헬스케어,3945.05,2.3,0.06,244.99,6.13,0.11,2019-01-07
코스닥 150 커뮤니케이션서비스,2490.08,52.37,2.15,27.72,3.08,0.34,2019-01-07
코스닥 150 소재,1178.71,25.9,2.25,19.67,2.18,1.0,2019-01-07
코스닥 150 산업재,207.52,1.4,0.68,25.71,1.26,0.84,2019-01-07
코스닥 150 필수소비재,657.66,4.54,0.7,27.59,1.57,0.58,2019-01-07
코스닥 150 자유소비재,1276.76,17.45,1.39,42.61,1.84,0.71,2019-01-07
일반서비스,3094.2,3.82,0.12,214.17,3.8,0.48,2019-01-07
제조,2236.18,20.54,0.93,51.62,1.73,0.66,2019-01-07
건설,74.61,1.51,2.07,7.09,0.73,1.76,2019-01-07
유통,467.66,3.79,0.82,72.21,2.3,0.34,2019-01-07
운송·창고,3635.87,65.14,1.82,7.74,0.44,1.1,2019-01-07
금융,628.09,14.52,2.37,21.53,0.77,0.99,2019-01-07
오락·문화,629.05,16.43,2.68,,2.88,0.14,2019-01-07
음식료·담배,9561.95,57.41,0.6,23.97,1.6,0.71,2019-01-07
섬유·의류,127.53,0.61,0.48,37.5,1.53,0.38,2019-01-07
코스닥,668.49,4.35,0.65,42.48,1.72,0.65,2019-01-08
코스닥 150,1130.92,10.09,0.88,39.74,2.93,0.45,2019-01-08
코스닥 150 정보기술,469.46,1.61,0.34,16.34,2.1,0.99,2019-01-08
코스닥 150 헬스케어,3892.09,52.96,1.34,241.7,6.05,0.11,2019-01-08
코스닥 150 커뮤니케이션서비스,2462.86,27.22,1.09,27.41,3.05,0.34,2019-01-08
코스닥 150 소재,1164.36,14.35,1.22,19.44,2.16,1.02,2019-01-08
코스닥 150 산업재,203.79,3.73,1.8,25.25,1.24,0.86,2019-01-08
코스닥 150 필수소비재,653.58,4.08,0.62,27.42,1.56,0.58,2019-01-08
코스닥 150 자유소비재,1292.9,16.14,1.26,43.14,1.86,0.7,2019-01-08
일반서비스,3076.1,18.1,0.58,212.92,3.78,0.48,2019-01-08
제조,2215.4,20.78,0.93,51.15,1.71,0.66,2019-01-08
건설,76.05,1.44,1.93,7.23,0.75,1.73,2019-01-08
유통,461.35,6.31,1.35,71.24,2.27,0.35,2019-01-08
운송·창고,3649.51,13.64,0.38,7.76,0.45,1.1,2019-01-08
금융,624.12,3.97,0.63,21.39,0.77,0.99,2019-01-08
오락·문화,639.46,10.41,1.65,,2.93,0.13,2019-01-08
음식료·담배,9598.15,36.2,0.38,24.06,1.61,0.7,2019-01-08
섬유·의류,128.53,1.0,0.78,37.79,1.54,0.38,2019-01-08
코스닥,679.74,11.25,1.68,43.14,1.75,0.64,2019-01-09
코스닥 150,1148.07,17.15,1.52,40.34,2.98,0.45,2019-01-09
코스닥 150 정보기술,485.61,16.15,3.44,16.9,2.18,0.96,2019-01-09
코스닥 150 헬스케어,3904.71,12.62,0.32,242.48,6.07,0.11,2019-01-09
코스닥 150 커뮤니케이션서비스,2496.11,33.25,1.35,27.78,3.09,0.34,2019-01-09
코스닥 150 소재,1204.14,39.78,3.42,20.1,2.23,0.98,2019-01-09
코스닥 150 산업재,208.9,5.11,2.51,25.88,1.27,0.83,2019-01-09
코스닥 150 필수소비재,670.3,16.72,2.56,28.12,1.6,0.57,2019-01-09
코스닥 150 자유소비재,1314.52,21.62,1.67,43.87,1.89,0.69,2019-01-09
일반서비스,3071.15,4.95,0.16,212.57,3.77,0.48,2019-01-09
제조,2256.42,41.02,1.85,51.87,1.75,0.65,2019-01-09
건설,77.63,1.58,2.08,7.38,0.76,1.69,2019-01-09
유통,466.08,4.73,1.03,71.98,2.29,0.35,2019-01-09
운송·창고,3708.42,58.91,1.61,7.89,0.45,1.08,2019-01-09
금융,636.41,12.29,1.97,21.82,0.78,0.97,2019-01-09
오락·문화,641.21,1.75,0.27,,2.94,0.13,2019-01-09
음식료·담배,9768.15,170.0,1.77,24.48,1.64,0.69,2019-01-09
섬유·의류,132.32,3.79,2.95,38.92,1.58,0.36,2019-01-09
코스닥,683.34,3.6,0.53,43.37,1.76,0.63,2019-01-10
코스닥 150,1154.02,5.95,0.52,40.55,2.99,0.45,2019-01-10
코스닥 150 정보기술,486.18,0.57,0.12,16.92,2.18,0.95,2019-01-10
코스닥 150 헬스케어,3939.22,34.51,0.88,244.63,6.13,0.11,2019-01-10
코스닥 150 커뮤니케이션서비스,2475.88,20.23,0.81,27.56,3.07,0.34,2019-01-10
코스닥 150 소재,1209.52,5.38,0.45,20.19,2.24,0.98,2019-01-10
코스닥 150 산업재,209.26,0.36,0.17,25.93,1.27,0.83,2019-01-10
코스닥 150 필수소비재,669.45,0.85,0.13,28.08,1.6,0.57,2019-01-10
코스닥 150 자유소비재,1323.74,9.22,0.7,44.17,1.91,0.69,2019-01-10
일반서비스,3111.44,40.29,1.31,215.37,3.82,0.48,2019-01-10
제조,2268.07,11.65,0.52,52.14,1.76,0.65,2019-01-10
건설,77.44,0.19,0.24,7.36,0.76,1.7,2019-01-10
유통,468.58,2.5,0.54,72.38,2.31,0.34,2019-01-10
운송·창고,3713.63,5.21,0.14,7.9,0.45,1.08,2019-01-10
금융,638.94,2.53,0.4,21.91,0.79,0.97,2019-01-10
오락·문화,636.75,4.46,0.7,,2.92,0.14,2019-01-10
음식료·담배,9803.2,35.05,0.36,24.57,1.64,0.69,2019-01-10
섬유·의류,130.86,1.46,1.1,38.47,1.57,0.37,2019-01-10
코스닥,686.33,2.99,0.44,43.56,1.77,0.63,2019-01-11
코스닥 150,1154.09,0.07,0.01,40.55,2.99,0.45,2019-01-11
코스닥 150 정보기술,488.4,2.22,0.46,17.0,2.19,0.95,2019-01-11
코스닥 150 헬스케어,3920.62,18.6,0.47,243.47,6.1,0.11,2019-01-11
코스닥 150 커뮤니케이션서비스,2438.32,37.56,1.52,27.14,3.02,0.35,2019-01-11
코스닥 150 소재,1213.65,4.13,0.34,20.26,2.25,0.97,2019-01-11
코스닥 150 산업재,211.46,2.2,1.05,26.2,1.28,0.82,2019-01-11
코스닥 150 필수소비재,671.01,1.56,0.23,28.15,1.6,0.57,2019-01-11
코스닥 150 자유소비재,1350.7,26.96,2.04,45.07,1.94,0.67,2019-01-11
일반서비스,3107.02,4.42,0.14,215.07,3.82,0.48,2019-01-11
제조,2279.75,11.68,0.51,52.42,1.77,0.64,2019-01-11
건설,79.16,1.72,2.22,7.53,0.78,1.66,2019-01-11
유통,467.98,0.6,0.13,72.3,2.3,0.34,2019-01-11
운송·창고,3739.78,26.15,0.7,7.96,0.46,1.07,2019-01-11
금융,641.83,2.89,0.45,22.02,0.79,0.96,2019-01-11
오락·문화,645.83,9.08,1.43,,2.96,0.13,2019-01-11
음식료·담배,9840.42,37.22,0.38,24.66,1.65,0.69,2019-01-11
섬유·의류,131.7,0.84,0.64,38.74,1.58,0.37,2019-01-11
코스닥,683.09,3.24,0.47,43.36,1.76,0.63,2019-01-14
코스닥 150,1138.7,15.39,1.33,40.02,2.95,0.45,2019-01-14
코스닥 150 정보기술,483.06,5.34,1.09,16.81,2.16,0.96,2019-01-14
코스닥 150 헬스케어,3851.2,69.42,1.77,239.26,5.99,0.11,2019-01-14
코스닥 150 커뮤니케이션서비스,2404.89,33.43,1.37,26.77,2.98,0.35,2019-01-14
코스닥 150 소재,1200.4,13.25,1.09,20.04,2.22,0.98,2019-01-14
코스닥 150 산업재,209.17,2.29,1.08,25.92,1.27,0.83,2019-01-14
코스닥 150 필수소비재,673.32,2.31,0.34,28.25,1.61,0.57,2019-01-14
코스닥 150 자유소비재,1343.52,7.18,0.53,44.83,1.93,0.68,2019-01-14
일반서비스,3081.12,25.9,0.83,213.27,3.78,0.48,2019-01-14
제조,2268.83,10.92,0.48,52.19,1.76,0.64,2019-01-14
건설,79.6,0.44,0.56,7.57,0.78,1.65,2019-01-14
유통,460.28,7.7,1.65,71.1,2.27,0.35,2019-01-14
운송·창고,3758.54,18.76,0.5,8.0,0.46,1.07,2019-01-14
금융,640.75,1.08,0.17,21.98,0.79,0.97,2019-01-14
오락·문화,649.65,3.82,0.59,,2.98,0.13,2019-01-14
음식료·담배,9926.35,85.93,0.87,24.88,1.66,0.68,2019-01-14
섬유·의류,131.77,0.07,0.05,38.8,1.58,0.37,2019-01-14
코스닥,690.39,7.3,1.07,43.83,1.78,0.63,2019-01-15
코스닥 150,1149.42,10.72,0.94,40.39,2.98,0.45,2019-01-15
코스닥 150 정보기술,488.38,5.32,1.1,17.0,2.19,0.95,2019-01-15
코스닥 150 헬스케어,3862.97,11.77,0.31,240.0,6.01,0.11,2019-01-15
코스닥 150 커뮤니케이션서비스,2442.56,37.67,1.57,27.19,3.02,0.35,2019-01-15
코스닥 150 소재,1233.87,33.47,2.79,20.6,2.29,0.96,2019-01-15
코스닥 150 산업재,212.31,3.14,1.5,26.31,1.29,0.82,2019-01-15
코스닥 150 필수소비재,675.81,2.49,0.37,28.35,1.62,0.56,2019-01-15
코스닥 150 자유소비재,1364.84,21.32,1.59,45.54,1.96,0.67,2019-01-15
일반서비스,3103.72,22.6,0.73,214.84,3.81,0.48,2019-01-15
제조,2291.84,23.01,1.01,52.73,1.78,0.64,2019-01-15
건설,80.26,0.66,0.83,7.63,0.79,1.64,2019-01-15
유통,455.29,4.99,1.08,70.33,2.24,0.35,2019-01-15
운송·창고,3811.58,53.04,1.41,8.11,0.47,1.05,2019-01-15
금융,646.21,5.46,0.85,22.17,0.8,0.96,2019-01-15
오락·문화,659.55,9.9,1.52,,3.02,0.13,2019-01-15
음식료·담배,10014.24,87.89,0.89,25.1,1.68,0.68,2019-01-15
섬유·의류,132.86,1.09,0.83,39.13,1.59,0.36,2019-01-15
코스닥,693.38,2.99,0.43,44.02,1.79,0.63,2019-01-16
코스닥 150,1146.93,2.49,0.22,40.31,2.98,0.45,2019-01-16
코스닥 150 정보기술,493.97,5.59,1.14,17.19,2.21,0.94,2019-01-16
코스닥 150 헬스케어,3829.65,33.32,0.86,237.93,5.96,0.11,2019-01-16
코스닥 150 커뮤니케이션서비스,2429.26,13.3,0.54,27.04,3.01,0.35,2019-01-16
코스닥 150 소재,1245.58,11.71,0.95,20.79,2.31,0.95,2019-01-16
코스닥 150 산업재,214.09,1.78,0.84,26.53,1.3,0.81,2019-01-16
코스닥 150 필수소비재,679.57,3.76,0.56,28.51,1.62,0.56,2019-01-16
코스닥 150 자유소비재,1359.42,5.42,0.4,45.36,1.96,0.67,2019-01-16
일반서비스,3100.04,3.68,0.12,214.58,3.81,0.48,2019-01-16
제조,2308.53,16.69,0.73,53.13,1.79,0.63,2019-01-16
건설,81.66,1.4,1.74,7.76,0.8,1.61,2019-01-16
유통,447.73,7.56,1.66,69.17,2.2,0.36,2019-01-16
운송·창고,3804.21,7.37,0.19,8.09,0.46,1.05,2019-01-16
금융,649.15,2.94,0.45,22.27,0.8,0.95,2019-01-16
오락·문화,653.24,6.31,0.96,,2.99,0.13,2019-01-16
음식료·담배,10149.73,135.49,1.35,25.44,1.7,0.67,2019-01-16
섬유·의류,133.65,0.79,0.59,39.38,1.6,0.36,2019-01-16
코스닥,686.35,7.03,1.01,43.57,1.77,0.63,2019-01-17
코스닥 150,1128.28,18.65,1.63,39.65,2.93,0.46,2019-01-17
코스닥 150 정보기술,489.91,4.06,0.82,17.05,2.2,0.95,2019-01-17
코스닥 150 헬스케어,3774.98,54.67,1.43,234.53,5.87,0.11,2019-01-17
코스닥 150 커뮤니케이션서비스,2341.45,87.81,3.61,26.06,2.9,0.36,2019-01-17
코스닥 150 소재,1214.41,31.17,2.5,20.27,2.25,0.97,2019-01-17
코스닥 150 산업재,211.98,2.11,0.99,26.27,1.29,0.82,2019-01-17
코스닥 150 필수소비재,683.77,4.2,0.62,28.68,1.63,0.56,2019-01-17
코스닥 150 자유소비재,1334.7,24.72,1.82,44.54,1.92,0.68,2019-01-17
일반서비스,3100.9,0.86,0.03,214.76,3.81,0.48,2019-01-17
제조,2291.18,17.35,0.75,52.71,1.78,0.64,2019-01-17
건설,81.35,0.31,0.38,7.71,0.8,1.62,2019-01-17
유통,437.83,9.9,2.21,67.64,2.16,0.37,2019-01-17
운송·창고,3799.05,5.16,0.14,8.08,0.46,1.05,2019-01-17
금융,640.76,8.39,1.29,21.98,0.79,0.97,2019-01-17
오락·문화,635.4,17.84,2.73,,2.91,0.14,2019-01-17
음식료·담배,10147.4,2.33,0.02,25.43,1.7,0.67,2019-01-17
섬유·의류,132.72,0.93,0.7,39.1,1.59,0.36,2019-01-17
코스닥,696.34,9.99,1.46,44.22,1.8,0.62,2019-01-18
